pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,19.3940608664165,17.780885738373964,20.97323704672063
-2.7331856086231197,20.586785696785302,19.347817202276307,21.91415875578258
-2.7201654524032413,21.406674820397086,20.271008061662883,22.700629401115723
-2.7071627494758848,22.53908786796623,21.677524211915312,23.358957271463925
-2.694142593256007,22.625527091037725,21.708365581589636,23.797749943342808
-2.68112243703613,23.109335864608383,21.77440988098512,24.55849026679717
-2.668102280816252,22.363148911809574,20.501737451611945,25.1029537170065
-2.655099577888894,21.308170034313648,18.890200203288234,24.064767673633867
-2.642079421669016,19.88277365387754,17.98763197852311,22.343333649102124
-2.629059265449138,19.474766134804085,17.75176159249708,21.216516491655423
-2.616056562521781,19.443770166987736,18.33637309237918,20.62489653811204
-2.6030364063019027,19.716166265117565,18.356942913648748,21.152922440966332
-2.590016250082026,19.250851139195955,18.1692858778601,20.438707240259976
-2.5769960938621477,18.92061809953837,17.881113000986023,20.224117504160642
-2.56399339093479,18.20664512844755,17.08360539430144,19.290451399575343
-2.550973234714912,18.43565023208203,17.16670114797968,19.394717304033616
-2.537953078495034,18.02914241707529,16.764436667869745,18.81209624960538
-2.524950375567676,18.048048769327888,16.613476369870327,19.365948246185052
-2.5119302193477986,18.25370458268264,16.951300704854827,19.77952543080043
-2.498910063127922,18.68803444536609,17.327137358111496,20.426394937738277
-2.485889906908044,19.262578327019956,18.392127697632784,20.47240292227745
-2.4728872039806857,19.358215589221132,18.48577529484262,20.388624276229745
-2.459867047760808,19.19572015697478,18.239182347844036,20.05362392793813
-2.4468468915409303,19.55175085324616,18.479494061554504,20.405150291313298
-2.433844188613572,19.679736202837585,18.779890959394184,20.429992491477424
-2.420824032393695,20.113098719126274,19.360300477811517,20.860168730982902
-2.407803876173817,20.1337764322222,19.428577435719173,20.878370042377014
-2.39478371995394,19.976089601064782,18.501621752785073,21.158067375897783
-2.3817810170265816,19.297477912112136,17.51375728720507,20.661186948305996
-2.368760860806704,18.33643064479674,16.642248448166423,19.56326175322692
-2.355740704586826,17.083902750136183,15.978840972573524,17.996063097101484
