pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,25.10259598963425,23.039073857646102,27.038868177254415
-2.7331856086231197,25.741575420543132,23.74848176534715,27.601094803572654
-2.7201654524032413,25.56609822889527,24.130234612731158,27.082741187342336
-2.7071627494758848,25.187203297177632,24.455449472554516,26.1219792139067
-2.694142593256007,25.0138327656812,23.97747982172108,25.906078822588075
-2.68112243703613,24.831333653129974,23.470805856240474,25.824650014873782
-2.668102280816252,24.891300934164637,23.381688582454018,26.059872998001378
-2.655099577888894,23.44756239578102,21.907102249873148,24.865272309553077
-2.642079421669016,22.963443000171434,21.258177302923055,24.53812067829303
-2.629059265449138,22.65980887782392,20.92282062688817,24.107688869006736
-2.616056562521781,23.187939269684904,21.45909700536413,24.69211499860961
-2.6030364063019027,23.415546987759257,22.45898859927509,24.24447035954714
-2.590016250082026,23.724610556069837,22.750497608179725,24.778733885534873
-2.5769960938621477,24.909470997471683,24.153251865294493,25.654091885090775
-2.56399339093479,25.99418427951046,24.90415874563264,27.174011364825162
-2.550973234714912,27.175343076224674,26.056753564504884,28.447204845154705
-2.537953078495034,27.205946826346093,25.92320723578406,28.898496966291123
-2.524950375567676,27.670615338259584,26.431822793886667,29.311360054324638
-2.5119302193477986,27.91455668537699,26.49888765921261,29.62924946552472
-2.498910063127922,28.444066398023,27.426782538169885,29.665250394673663
-2.485889906908044,28.886428369956622,27.991357336902286,30.0214085132432
-2.4728872039806857,29.073979852225815,28.370354345359203,30.039102085376214
-2.459867047760808,28.76875482559309,27.712182288752434,29.96132375140884
-2.4468468915409303,28.58698579815773,27.425646510627246,30.145540552322643
-2.433844188613572,28.18111663467279,27.039169156112802,29.746111782048374
-2.420824032393695,27.981713844252198,27.03048885925513,29.557926865966845
-2.407803876173817,27.496322528912284,26.624189474834882,28.666697463124006
-2.39478371995394,27.093817958828392,26.20598870440588,28.17160284901361
-2.3817810170265816,26.66895743708322,25.86429587035039,27.59691117784388
-2.368760860806704,26.02075873646304,25.23198511890817,26.963181597208603
-2.355740704586826,25.03138858171667,24.33922815532449,25.88651089922085
