pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,28.512702298474736,27.029326485833476,30.100955876642015
-2.7331856086231197,28.596410817939883,26.564932301272208,30.58853776352214
-2.7201654524032413,28.32577538445995,26.550618913151197,30.110545590374528
-2.7071627494758848,28.291160738888383,26.7113887869301,30.068991603112703
-2.694142593256007,27.6937159695869,26.665683085679223,28.73221764131848
-2.68112243703613,26.9933836226125,25.891174103815967,27.99293691754633
-2.668102280816252,26.008426049401127,25.056030552643847,26.86746338728028
-2.655099577888894,24.43653090916284,23.279864242439956,25.562178425813443
-2.642079421669016,23.7063557779643,22.47985422168374,24.988910569084382
-2.629059265449138,23.865493914722816,22.419439484980483,25.383859043249046
-2.616056562521781,24.755895957650864,23.335782283020887,26.387742728202074
-2.6030364063019027,25.446743547071833,24.393891549433096,26.630276291021815
-2.590016250082026,25.983661570629696,25.15633498385696,26.89543420122583
-2.5769960938621477,27.13357890779959,26.267134957848185,28.109938912700482
-2.56399339093479,27.893134459720244,26.740277936656383,29.275608605224757
-2.550973234714912,28.604391011989367,27.248679864708425,30.211677833745473
-2.537953078495034,28.34301570386719,26.748688254577957,30.228088519264784
-2.524950375567676,28.389434971302546,26.858708909892794,30.347069382606467
-2.5119302193477986,28.298048247053995,26.657058214416306,30.34001216518804
-2.498910063127922,28.467523780441528,27.329899621454036,29.817647743267795
-2.485889906908044,28.728208755660845,27.770703730990064,29.806391578830016
-2.4728872039806857,28.780916870988847,27.968092511335083,29.707408303066543
-2.459867047760808,28.41851240028102,27.28915244360778,29.554799218971525
-2.4468468915409303,28.302258615740502,27.09117888037453,29.889493342514907
-2.433844188613572,28.032904182334537,26.9618657497619,29.453476336668896
-2.420824032393695,28.112421419933572,27.34044304699942,29.472182795595813
-2.407803876173817,27.878190032264836,27.308899213171603,28.71526555595553
-2.39478371995394,27.60006632833448,27.052695858142044,28.54395652253398
-2.3817810170265816,27.150201381445584,26.33165349053529,28.431766088402977
-2.368760860806704,26.66764148256061,25.358040072516484,28.29818640605806
-2.355740704586826,25.770084786618707,23.677250934157808,28.11156273155554
