pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,19.92671485403006,17.929721931678262,21.776875308144184
-2.7331856086231197,20.239821052546947,17.725232950213215,22.544694954788724
-2.7201654524032413,21.076247483544545,18.590100707871308,23.3312309291836
-2.7071627494758848,22.404381310276165,20.684091785638888,23.91948234317762
-2.694142593256007,23.71654689081461,22.45416091395401,24.4599366332025
-2.68112243703613,25.198753928815346,23.59741563412557,26.283963028853805
-2.668102280816252,26.998060496377207,25.15650917015894,28.295296026864037
-2.655099577888894,27.54053744870227,25.802056836711913,28.79827562099821
-2.642079421669016,28.375186836377946,26.855297449204315,29.342040944525547
-2.629059265449138,29.116634498566953,27.701073457942456,30.32063819506045
-2.616056562521781,30.026928420299033,28.76976247120693,31.466812614703752
-2.6030364063019027,30.44698230686082,29.579551247265613,31.735510311118222
-2.590016250082026,30.450026250173025,29.51414598423398,31.4426332735927
-2.5769960938621477,31.07512003538821,29.857963401275086,32.26943463775745
-2.56399339093479,30.995488468219236,29.441781155357535,32.93318220233989
-2.550973234714912,30.783482891474886,29.28046320796788,32.9120078628965
-2.537953078495034,29.200025225145907,27.76615323013219,31.30994836123161
-2.524950375567676,28.201281200389115,26.89532080608086,29.971379833471232
-2.5119302193477986,26.951584562321997,25.679216799444664,28.769984492438667
-2.498910063127922,25.73156013205975,24.843391180157422,27.06901982354557
-2.485889906908044,24.442689009019556,23.683112684446638,25.344958014725375
-2.4728872039806857,22.729435350757885,21.829695464593286,23.60326742485918
-2.459867047760808,20.85048018651176,19.68998689413898,22.073168611050928
-2.4468468915409303,19.56503667202966,17.617005491059547,21.42246519786812
-2.433844188613572,18.443850555483454,16.32103687817316,20.399137988571272
-2.420824032393695,18.42789580673543,15.74434367070195,20.757959834485245
-2.407803876173817,19.174556236817224,16.775427432450005,21.06719133939621
-2.39478371995394,20.98674306887113,19.008032217717204,22.53002968157264
-2.3817810170265816,22.79817756915821,21.550977756786253,23.773363836735452
-2.368760860806704,24.114531556496285,23.3229193122757,24.893154201486578
-2.355740704586826,24.831959620151167,23.95938357751966,25.738421015814154
