pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,19.860331582397308,17.702332112895935,22.136682719752134
-2.7331856086231197,20.755550337979543,19.563226080651937,22.05874211303392
-2.7201654524032413,21.74749010199106,20.946582942861436,22.798508255573136
-2.7071627494758848,23.130684716007863,22.394621156564103,24.043765572626416
-2.694142593256007,23.377127365301988,22.61235479493097,24.605129026472714
-2.68112243703613,24.253182062449465,23.566917376529442,25.44588806463425
-2.668102280816252,24.769474610115466,24.070128794067784,26.21871671368417
-2.655099577888894,24.931970389082352,23.996770406701504,26.12584396941475
-2.642079421669016,25.228196245119076,24.157681109396325,26.645131803152747
-2.629059265449138,25.96716519956666,24.918764699604242,27.146573894014427
-2.616056562521781,26.839123920334114,25.897891158632017,28.0306017088182
-2.6030364063019027,27.15332051435671,26.133217748507732,28.508236757802933
-2.590016250082026,27.27586193761819,26.222803708100383,28.550496804604464
-2.5769960938621477,28.06456900899525,26.49870924176393,29.877976413342484
-2.56399339093479,28.304585828623235,26.345335234865832,30.565753649168546
-2.550973234714912,28.398166112496824,26.24464008346958,31.099117018856347
-2.537953078495034,27.387757577478144,25.256489124867,30.16569353850896
-2.524950375567676,27.128024915435105,25.07870391383122,29.979492073775873
-2.5119302193477986,26.73709274163508,24.46985188785699,29.860619524726236
-2.498910063127922,26.980205963214107,25.214602845284904,29.238524490835044
-2.485889906908044,27.097131455865227,25.89514353150791,28.47177563677454
-2.4728872039806857,27.035925741607127,26.335532609964645,27.791251400576567
-2.459867047760808,26.664882146620553,25.976175714453998,27.450983553906326
-2.4468468915409303,26.909141611697468,26.036993360952465,27.790928363093524
-2.433844188613572,27.26893275369569,26.328471279890266,28.132943120573767
-2.420824032393695,27.82948597356679,26.764896786050397,28.808318629480556
-2.407803876173817,28.31090609119073,27.156262216122215,29.306790447274206
-2.39478371995394,29.028691908769783,27.697416342456012,30.472258207415006
-2.3817810170265816,29.72368365098559,28.413598727098616,31.32874087040302
-2.368760860806704,30.074948381269113,28.696508518109585,31.7600384981798
-2.355740704586826,30.236637116869147,28.6337101933228,31.710971370777397
