pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,20.73269746215357,19.5057093520893,21.887213367211178
-2.7331856086231197,21.79157984193127,20.37761294603628,23.261734130319237
-2.7201654524032413,22.247960632926468,20.980797437900055,23.465363786442964
-2.7071627494758848,22.633599530589944,21.695130459378774,23.53905528309393
-2.694142593256007,22.423227194362088,21.622843893232115,23.105398732254173
-2.68112243703613,22.45099904074122,21.227564113075502,23.560066718771637
-2.668102280816252,22.060168691989947,20.605855819508832,23.51682759904736
-2.655099577888894,20.753741684088126,19.34171342171363,22.21858960222944
-2.642079421669016,19.38541484550598,18.17390339856065,20.75528836827302
-2.629059265449138,18.72109808752116,17.672574034422187,19.75738041385617
-2.616056562521781,18.519208639783653,17.23096195710117,19.6279731848716
-2.6030364063019027,18.346720675511623,17.152377457689905,19.422933202199815
-2.590016250082026,18.20590051129264,16.666646393692048,19.802903487852266
-2.5769960938621477,18.674048787596846,16.71923825042063,20.375932540552483
-2.56399339093479,19.52448055135965,17.499844937458725,21.2673201472182
-2.550973234714912,20.486879255860785,18.91141492366348,21.769409427145064
-2.537953078495034,20.812954005703237,19.83562179215294,21.864674492724802
-2.524950375567676,21.381997953858814,20.417745479132627,22.45003334904223
-2.5119302193477986,21.68140191951673,20.30372883104116,23.190662813119317
-2.498910063127922,22.13199359357333,20.789595448890523,23.5872290864835
-2.485889906908044,22.525362083686577,21.355133110758022,23.77902656409867
-2.4728872039806857,22.854917812474962,22.126143940911845,23.556930568843537
-2.459867047760808,22.87197281701623,21.639226733891068,23.88851193151109
-2.4468468915409303,23.103310713509,22.08674233354222,23.90645394420176
-2.433844188613572,22.94913340211637,21.688739221850014,23.817710540890232
-2.420824032393695,22.941165556379797,22.097496839623407,23.44315181531964
-2.407803876173817,22.702415348485133,21.76649317192255,23.08829053380204
-2.39478371995394,22.571962677022515,21.70431341676523,22.931298698801573
-2.3817810170265816,22.354572737214124,21.48947697580424,22.82808090428578
-2.368760860806704,21.875022370434973,20.908136252253854,22.4359021789339
-2.355740704586826,21.053044322796808,20.21910158593276,21.790846442218708
