pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,26.58267435175688,25.25087779329922,27.93084038564275
-2.7331856086231197,27.16040997588212,25.658627116031507,28.782959669238437
-2.7201654524032413,27.180653253138477,25.983286169874095,28.561468852328606
-2.7071627494758848,27.18266396624591,26.241748226060963,28.317134209994673
-2.694142593256007,26.85399827018755,26.12820974783951,27.508390565332594
-2.68112243703613,26.706458259085526,25.751448099677763,27.393858583737984
-2.668102280816252,26.74317002095658,25.791080100929893,27.467781811771513
-2.655099577888894,25.834247236702495,24.89216459592249,26.675863352427527
-2.642079421669016,25.14667323949858,24.307560795144756,26.110062217469608
-2.629059265449138,24.39860758478888,23.5943790582689,25.39066454518964
-2.616056562521781,24.098363182511147,23.25949741959502,25.08038664903462
-2.6030364063019027,23.596568851163727,23.129332183330433,24.152578342295765
-2.590016250082026,22.84522515710024,22.434618693654414,23.289270124805427
-2.5769960938621477,22.745778204657743,22.463862598258483,23.089558543870805
-2.56399339093479,22.81640834777818,22.493790032684483,23.402922457333148
-2.550973234714912,23.496030202838714,22.980502423850243,24.296540184680087
-2.537953078495034,23.583069747955083,23.03004275215534,24.3589096054063
-2.524950375567676,24.263059345592893,23.727039358648113,24.776060994080964
-2.5119302193477986,24.857998959867782,24.300944651065418,25.331476872567098
-2.498910063127922,25.711897380405542,24.811710217141655,26.737445559534688
-2.485889906908044,26.342889625799945,25.10921211326676,27.840729867000164
-2.4728872039806857,26.78573821595391,25.65815762222525,28.208196842245354
-2.459867047760808,26.889587856567527,26.122874052326704,27.828112184387205
-2.4468468915409303,27.299813652982298,26.575927767108784,28.50937745381775
-2.433844188613572,27.428155120829093,26.623546615624154,28.75015002501921
-2.420824032393695,27.73483716197356,26.781091450329246,29.18791579432737
-2.407803876173817,27.702216156262594,26.893602521084684,28.513689832542187
-2.39478371995394,27.726140972594965,27.034599053857857,28.611402688764773
-2.3817810170265816,27.642874624314356,26.898970683226846,28.707269306389506
-2.368760860806704,27.42307492915138,26.409249364757155,28.799852932601755
-2.355740704586826,26.807216661754875,25.438618106783064,28.413534255108942
