tilt_rad,pan_rad,snr_norm
-0.5497787143782138,-2.748893571891069,16.668410153879496
-0.5105088062083414,-2.748893571891069,17.932818680708277
-0.4319689898685966,-2.748893571891069,18.428866539369274
-0.39269908169872414,-2.748893571891069,17.86140283930695
-0.3534291735288517,-2.748893571891069,20.154324766664097
-0.3141592653589793,-2.748893571891069,22.229891675573544
-0.2748893571891069,-2.748893571891069,25.640836080465217
-0.23561944901923448,-2.748893571891069,25.16862046783292
-0.19634954084936207,-2.748893571891069,24.96504615987272
-0.15707963267948966,-2.748893571891069,23.66781992198316
-0.11780972450961724,-2.748893571891069,23.937271510144488
-0.07853981633974483,-2.748893571891069,23.17857844565613
-0.039269908169872414,-2.748893571891069,23.99878554899356
0.0,-2.748893571891069,24.03344039181499
0.039269908169872414,-2.748893571891069,25.239405719950685
0.07853981633974483,-2.748893571891069,25.83781490733856
0.11780972450961724,-2.748893571891069,25.324066060388557
0.15707963267948966,-2.748893571891069,23.415716248244767
0.19634954084936207,-2.748893571891069,22.603808316837654
0.23561944901923448,-2.748893571891069,20.897895520083
0.2748893571891069,-2.748893571891069,19.369922610755225
0.3141592653589793,-2.748893571891069,22.3296370435643
0.3534291735288517,-2.748893571891069,26.153278706028374
0.39269908169872414,-2.748893571891069,24.82687624443264
0.4319689898685966,-2.748893571891069,24.713977904530438
0.47123889803846897,-2.748893571891069,26.140772292792512
0.5105088062083414,-2.748893571891069,27.194183155589958
-0.5497787143782138,-2.709623663721197,17.01610664244208
-0.5105088062083414,-2.709623663721197,18.222136844441167
-0.47123889803846897,-2.709623663721197,14.907575586388608
-0.4319689898685966,-2.709623663721197,16.17808474210525
-0.39269908169872414,-2.709623663721197,20.113192901850372
-0.3534291735288517,-2.709623663721197,22.204099404966556
-0.3141592653589793,-2.709623663721197,22.33608596451909
-0.2748893571891069,-2.709623663721197,22.24619858248587
-0.23561944901923448,-2.709623663721197,25.911346513266533
-0.19634954084936207,-2.709623663721197,25.654771125988294
-0.15707963267948966,-2.709623663721197,23.6271081666494
-0.11780972450961724,-2.709623663721197,24.918422625613545
-0.07853981633974483,-2.709623663721197,26.127770004727957
-0.039269908169872414,-2.709623663721197,26.800582130448703
0.0,-2.709623663721197,27.331636536622774
0.039269908169872414,-2.709623663721197,27.82433875917585
0.07853981633974483,-2.709623663721197,29.377719939051076
0.11780972450961724,-2.709623663721197,28.976219876877273
0.15707963267948966,-2.709623663721197,29.337770052152802
0.19634954084936207,-2.709623663721197,27.85738908372035
0.23561944901923448,-2.709623663721197,25.500479079118307
0.2748893571891069,-2.709623663721197,24.068040451959025
0.3141592653589793,-2.709623663721197,23.51742919117579
0.3534291735288517,-2.709623663721197,20.46345276683413
0.39269908169872414,-2.709623663721197,22.894798599432796
0.4319689898685966,-2.709623663721197,20.79637693913955
0.47123889803846897,-2.709623663721197,23.435506806699784
0.5105088062083414,-2.709623663721197,19.175279379619763
-0.5497787143782138,-2.670353755551324,17.678857013626214
-0.5105088062083414,-2.670353755551324,16.614271549454802
-0.47123889803846897,-2.670353755551324,17.224767301392177
-0.4319689898685966,-2.670353755551324,17.414582049936843
-0.39269908169872414,-2.670353755551324,20.056574910416526
-0.3534291735288517,-2.670353755551324,21.862595818842397
-0.3141592653589793,-2.670353755551324,21.918417152005755
-0.2748893571891069,-2.670353755551324,24.156932141506434
-0.23561944901923448,-2.670353755551324,25.95907853918373
-0.19634954084936207,-2.670353755551324,26.984670178171303
-0.15707963267948966,-2.670353755551324,24.5323788626965
-0.11780972450961724,-2.670353755551324,28.511047266002798
-0.07853981633974483,-2.670353755551324,28.68428162197654
-0.039269908169872414,-2.670353755551324,31.74025468311997
0.0,-2.670353755551324,29.929727068461528
0.039269908169872414,-2.670353755551324,31.193141579476645
0.07853981633974483,-2.670353755551324,30.5486596293368
0.11780972450961724,-2.670353755551324,31.886049293506353
0.15707963267948966,-2.670353755551324,29.65576441622165
0.19634954084936207,-2.670353755551324,29.09283893114478
0.23561944901923448,-2.670353755551324,30.16480942864669
0.2748893571891069,-2.670353755551324,27.426698922995445
0.3141592653589793,-2.670353755551324,26.562514808308695
0.3534291735288517,-2.670353755551324,25.959520864711745
0.39269908169872414,-2.670353755551324,23.291824232615216
0.4319689898685966,-2.670353755551324,26.13553842869325
0.47123889803846897,-2.670353755551324,23.872239978299742
0.5105088062083414,-2.670353755551324,25.74753650707104
-0.5497787143782138,-2.631083847381452,16.1735681064032
-0.47123889803846897,-2.631083847381452,19.152901876927764
-0.4319689898685966,-2.631083847381452,14.976280961213925
-0.39269908169872414,-2.631083847381452,18.856938381747057
-0.3534291735288517,-2.631083847381452,19.54274990629017
-0.3141592653589793,-2.631083847381452,21.486084893228433
