pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,20.447923139911598,19.535597268930108,21.42764921522277
-2.7331856086231197,20.713582979383542,19.772902945671685,21.655807429189977
-2.7201654524032413,20.851964970002637,19.728375789828238,21.905565575738375
-2.7071627494758848,21.156531641495764,20.079393835401476,22.167037128598988
-2.694142593256007,19.77494297143879,18.195072161942733,22.399303683912006
-2.68112243703613,19.039079699352058,17.17710044093123,21.864082400266287
-2.668102280816252,18.380572341217164,16.416600831491234,21.140108310835576
-2.655099577888894,18.086328592288336,16.433060395124432,19.390942062694744
-2.642079421669016,17.857957353450406,16.018603774044834,19.42192300577165
-2.629059265449138,18.092412136279084,15.461809490319766,19.84313165655525
-2.616056562521781,19.286532640695455,16.577163363676885,21.120265603831545
-2.6030364063019027,19.876846463797847,17.518685510221673,21.240217386898205
-2.590016250082026,19.926661355056023,18.079200675138193,21.450174705658725
-2.5769960938621477,20.298035608020623,18.09611967037479,21.907696249366712
-2.56399339093479,20.311678219683753,18.416283640880483,21.894197873729897
-2.550973234714912,20.65217405412086,18.854169534830437,22.156066830062887
-2.537953078495034,19.688450523417814,18.515036455583164,21.024668561595373
-2.524950375567676,19.528640334777236,18.393542515853923,20.6142562637734
-2.5119302193477986,18.82280667711648,17.68945616413579,20.064835289420472
-2.498910063127922,18.539539647644578,17.26002821827777,19.720121786679247
-2.485889906908044,17.76066168729486,16.333046011878068,19.012226824512556
-2.4728872039806857,17.203781659236753,15.733682899358696,18.503391186305517
-2.459867047760808,16.4389259005255,15.235175404384746,17.536098291985567
-2.4468468915409303,16.217233451944264,15.066222742378153,17.343112246001827
-2.433844188613572,16.283430741490324,15.216033380807344,17.092259818515334
-2.420824032393695,17.079666892859247,15.381038224964444,18.52067301229025
-2.407803876173817,18.054477382460632,16.37028406891822,19.465265552091058
-2.39478371995394,19.508149989861845,17.651727437246333,21.221534218457965
-2.3817810170265816,20.983515295997424,19.33885920275671,22.57097214137194
-2.368760860806704,22.85548024524807,21.094764893675585,24.678763330998525
-2.355740704586826,23.549377213850608,22.171608389829288,24.929408625577825
