pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,27.324825924855755,26.257283934818204,28.7610596622831
-2.7331856086231197,28.08037536917986,26.733611433366722,29.71267814852638
-2.7201654524032413,28.683766326473698,27.409640604828553,30.175888524857687
-2.7071627494758848,29.309804450337538,28.04304258705545,30.61882589336409
-2.694142593256007,29.435386564392545,28.383483712924207,30.348987993518183
-2.68112243703613,29.22436969331247,28.029126063477403,30.347413811178114
-2.668102280816252,29.123864312704438,27.749303262783247,30.299276872596874
-2.655099577888894,28.033963952730307,26.692763771905746,29.226994079174162
-2.642079421669016,27.431435500738317,25.797573925942036,28.934235790789597
-2.629059265449138,27.160828879794035,25.259007126699384,29.06803268660721
-2.616056562521781,27.3204977522637,24.99430930169861,29.675771021757367
-2.6030364063019027,27.081236804195054,25.239696969203283,28.844872252679437
-2.590016250082026,26.032961819685166,24.258177493640435,27.678190744607942
-2.5769960938621477,25.24812025908844,23.868210359537784,26.62699580681807
-2.56399339093479,23.60838548007035,22.057943174790193,24.864813525216636
-2.550973234714912,22.264827037400114,21.064048976823468,23.210731498048244
-2.537953078495034,20.283010651299588,18.847351954152433,21.37532775796858
-2.524950375567676,19.497225394749048,17.912295738796193,21.24622012336339
-2.5119302193477986,19.697490273682856,17.773607659233623,21.917633109161386
-2.498910063127922,20.62771830691915,18.99021789100909,22.4332095800487
-2.485889906908044,21.899663726960025,20.559155037017803,23.161322889987606
-2.4728872039806857,22.525690475420642,21.158457854561004,23.66590798220874
-2.459867047760808,22.982485682993993,21.07506471757877,24.546977760696574
-2.4468468915409303,23.9434976400001,22.294031937217763,25.533628675207524
-2.433844188613572,24.70745690059647,23.45521024261136,25.82819336748417
-2.420824032393695,25.744879432597994,25.008056082267984,26.603379547025558
-2.407803876173817,26.312108642458416,25.53226902587048,27.121022575276996
-2.39478371995394,26.839921404464835,26.03445924495101,27.81196210107609
-2.3817810170265816,27.157818331505847,26.521073049548164,28.08191969601921
-2.368760860806704,27.302470276335516,26.251262365805086,28.37019378474825
-2.355740704586826,27.18014129378417,26.008316881195412,28.227609828156023
