pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,25.48041004384908,22.444128684999868,28.345111777681694
-2.7331856086231197,26.190862517783117,22.94124977580473,29.10225545625532
-2.7201654524032413,26.250796167832522,23.63316118861464,28.668511113828814
-2.7071627494758848,26.276803094278474,24.186516256657693,28.45292021290383
-2.694142593256007,26.168791641622644,24.55684301348185,27.59053931010337
-2.68112243703613,26.10288319282603,24.555300986673284,27.5649938478271
-2.668102280816252,26.373214725357172,24.760385278904455,27.65488557940371
-2.655099577888894,25.445651599250358,24.098251012728397,26.84254692935585
-2.642079421669016,24.996055936861882,23.4052724583852,26.478361507730725
-2.629059265449138,24.363824482015854,23.024912086997176,25.741821678953
-2.616056562521781,23.91896960955358,22.278737860631093,25.5553797712427
-2.6030364063019027,22.86464694780957,21.350404695302895,24.343296159210478
-2.590016250082026,21.331175241266212,19.87614677586917,22.86547329880663
-2.5769960938621477,20.2962538389701,18.466397904277926,22.2025050196967
-2.56399339093479,19.457594998994033,17.40012691873898,21.64415941594849
-2.550973234714912,19.470611163949602,16.942160159686015,21.99590491768447
-2.537953078495034,19.47317891495173,17.621785926637106,21.387877884312882
-2.524950375567676,20.35407084297738,19.111375538997052,21.679598658525833
-2.5119302193477986,21.377877760918224,20.628528966724,22.282253790849396
-2.498910063127922,22.341343952719807,21.37943945529788,23.443224903554086
-2.485889906908044,23.409383257146526,22.256970438729848,24.66858659776672
-2.4728872039806857,23.825999100754615,22.172305323408654,25.24017112630997
-2.459867047760808,24.02996641101895,22.695612081133174,25.007510872515734
-2.4468468915409303,24.367968715330687,23.046435848188576,25.379009717706698
-2.433844188613572,24.340978223815,23.120001483300886,25.353559998675646
-2.420824032393695,24.409200504524716,23.023550157044042,25.556402876018893
-2.407803876173817,23.90780453004089,22.825703026014537,24.567133744826815
-2.39478371995394,23.54444115067822,22.74034202691926,23.99327659566771
-2.3817810170265816,23.01085918594966,22.31320762522272,23.41847132606623
-2.368760860806704,22.258119079347296,21.53945334754759,22.656834792424807
-2.355740704586826,21.34059318373238,20.556459311963106,21.962236366135443
