pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,21.840703560671823,20.968907530758496,22.66391819040753
-2.7331856086231197,22.345006812694212,20.909506755825266,23.660319636652957
-2.7201654524032413,22.433165672450098,20.954746649281237,23.688230787177556
-2.7071627494758848,22.466085327287626,21.061310874588866,23.619954989260236
-2.694142593256007,21.663172773133795,20.586875332270978,22.305873247803238
-2.68112243703613,21.093846107889664,19.76479498320604,22.03110818276775
-2.668102280816252,20.828538953274066,19.320201294903107,21.787168561850837
-2.655099577888894,20.327759200448224,18.98819131813163,21.31020512930876
-2.642079421669016,20.55830713463804,18.96258746491719,21.797455699871147
-2.629059265449138,20.54122442330443,19.010519621896137,21.972849218687212
-2.616056562521781,21.086854680753962,19.296452769590882,22.73367375412154
-2.6030364063019027,21.054945854159985,19.78428319715248,22.161292219331415
-2.590016250082026,21.016093679976247,20.175614039886753,21.73058778366696
-2.5769960938621477,21.35592478108587,20.76670591535895,21.86209448675305
-2.56399339093479,21.403287584254816,20.724684345569724,22.124612813469337
-2.550973234714912,21.75323453816092,20.690750719607923,22.787788012207347
-2.537953078495034,20.888153472954038,19.755642470904686,22.047442974030943
-2.524950375567676,20.63084532556304,19.604572889767194,21.745080641097047
-2.5119302193477986,20.320007544898242,19.647267296881378,21.08017242602288
-2.498910063127922,20.297433452164935,19.444915072930744,21.292008073946135
-2.485889906908044,20.446092651695977,19.3557361646442,21.56146823265009
-2.4728872039806857,20.16037565506008,18.95946522098801,21.421792853865522
-2.459867047760808,19.874736633639547,18.95526678072427,20.872326274542583
-2.4468468915409303,19.915566886574954,18.61598623644168,21.23309459572279
-2.433844188613572,20.039037721598888,18.263414666356834,21.744901785141618
-2.420824032393695,20.41850849511258,17.77722749609603,22.65738534053502
-2.407803876173817,20.609955080351877,17.68326672936207,22.709705821867914
-2.39478371995394,20.83572298871218,17.86985420607112,23.102650971704936
-2.3817810170265816,21.02447449501851,18.322579179621393,23.25426741193918
-2.368760860806704,20.878901646746982,18.603702224172043,23.1137298331066
-2.355740704586826,20.256953912671907,17.93570395612304,23.22921979609538
