pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,25.541257180116613,24.398240013014284,26.861774811039172
-2.7331856086231197,25.878477910510682,24.93203210114903,26.798499698781228
-2.7201654524032413,25.959881162554606,25.057676022347966,27.003389924867594
-2.7071627494758848,26.186695479034086,25.206753033252955,27.30256708325035
-2.694142593256007,25.209535717611995,24.362134354899666,26.671099879041858
-2.68112243703613,24.349348136155996,23.71369135374663,25.482059461046603
-2.668102280816252,23.12045083466145,22.11448424593011,24.924992474483826
-2.655099577888894,21.62414001233945,20.663071210080975,22.959091529344352
-2.642079421669016,20.083716704781793,18.740424670821444,21.766152976894364
-2.629059265449138,19.40282951492198,18.251793929124364,20.412118604908017
-2.616056562521781,19.348817755878603,17.955491276444754,20.46251331453433
-2.6030364063019027,19.790006508866295,18.714108896198088,20.596202862243498
-2.590016250082026,19.766353590873134,19.00736275017437,20.50048226996958
-2.5769960938621477,20.237750476828506,19.417492254047563,20.886676471152427
-2.56399339093479,20.4146355867124,19.19144835054236,21.46455835204686
-2.550973234714912,21.208738793030864,19.15259307733667,23.00401575743092
-2.537953078495034,21.132017095325672,19.27859152775805,22.859841539902785
-2.524950375567676,21.820109124302547,20.26957568135848,23.247740745138273
-2.5119302193477986,22.199392405290467,20.97001956211336,23.543901294773434
-2.498910063127922,22.635406939227337,21.054229735272468,24.270563796006073
-2.485889906908044,22.490516518935845,21.052769832396105,23.95753002980406
-2.4728872039806857,22.242175795818564,21.16954747431649,23.0803459439834
-2.459867047760808,21.852368142961197,20.643214459378882,22.80078346860891
-2.4468468915409303,21.750332109242077,20.46906171375174,22.78482696580308
-2.433844188613572,21.376505703585575,20.22500336306146,22.275498368697566
-2.420824032393695,20.9266660308021,20.24089317222747,21.54589595788279
-2.407803876173817,20.14060751632188,19.44658983034653,20.796547726335614
-2.39478371995394,19.86031192179897,18.759489482127467,20.966005800559657
-2.3817810170265816,20.039824443641958,18.48706524791834,21.61507065047012
-2.368760860806704,20.796837344606626,18.76596014392087,22.764573250324258
-2.355740704586826,20.88915415342109,19.188369467575598,22.651615116349376
