pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,18.59763610774805,17.549481185262938,19.6910707257297
-2.7331856086231197,19.81738187002204,18.298063270894044,21.118984359151472
-2.7201654524032413,21.812024287042515,20.31480709047456,23.172121789572557
-2.7071627494758848,24.00561693080427,22.554876676724913,25.333545810482477
-2.694142593256007,25.533217648431386,24.584809162883953,26.60835527887131
-2.68112243703613,26.813598016413476,26.08875283326368,27.788501350821658
-2.668102280816252,27.922803502181793,27.388638674721236,28.836806674988775
-2.655099577888894,27.98719509093911,27.301418091493108,28.9802445464549
-2.642079421669016,28.166321393984344,27.257953238740203,29.263252658948023
-2.629059265449138,28.591391184858225,27.534911368720913,29.675502459986205
-2.616056562521781,29.230959842392565,28.0920944059868,30.44510997622928
-2.6030364063019027,29.467670065979615,28.4227476853931,30.6877403263701
-2.590016250082026,29.27561462483855,27.967693318450817,30.603505448193843
-2.5769960938621477,29.766617527131938,28.542013329432052,31.094709891052133
-2.56399339093479,29.67044657564487,28.438247326271522,31.062697120559932
-2.550973234714912,29.232844808784577,28.40194599606326,30.398705611259132
-2.537953078495034,27.470715370105427,26.785058675066868,28.343016749152287
-2.524950375567676,26.378687743869605,25.827206609723046,26.988849446369382
-2.5119302193477986,25.242741261469348,24.751674279773084,25.831334919512013
-2.498910063127922,24.457742330562457,23.64150345182158,25.567682357103873
-2.485889906908044,23.76581501983011,22.664618732594203,25.225454124626754
-2.4728872039806857,23.145152378884088,21.91852228614719,24.624336543843672
-2.459867047760808,22.704027016952704,21.375736589783276,23.889084897919755
-2.4468468915409303,23.08459984997194,22.05595814610606,23.916946577560537
-2.433844188613572,23.77271975861432,22.884264986777108,24.504498894584533
-2.420824032393695,25.065207177591347,24.534086715255977,25.72003370375029
-2.407803876173817,26.121436894287516,25.39785484407442,27.224746192338603
-2.39478371995394,27.22128747953515,26.110846499066557,28.739611713348136
-2.3817810170265816,27.960394517354484,26.6877747791125,29.469447017678878
-2.368760860806704,28.39047024142432,27.31315950541944,29.575422311874018
-2.355740704586826,28.457265420034357,27.552701799786217,29.319371696944483
