pan_rad,snr_mean,snr_low,snr_high
-2.7722286239902343,,,
-2.759208467770356,,,
-2.746205764842998,22.43997990896129,20.355670311872952,24.377964405558128
-2.7331856086231197,23.672496704331284,21.412365472324637,25.86904719631401
-2.7201654524032413,24.34739274671591,22.595004539164563,26.289885417144177
-2.7071627494758848,25.180391701388615,23.68490519369853,26.942959623204043
-2.694142593256007,25.747832645245627,24.249071373153203,27.061523161654506
-2.68112243703613,26.523149434480917,24.74985339431583,27.902772195052233
-2.668102280816252,27.331233837874635,25.49816477350065,28.628020669601597
-2.655099577888894,26.777017123674877,25.457604419992137,28.120424072970383
-2.642079421669016,26.58341556517583,25.299818335454802,27.92660270543999
-2.629059265449138,26.441271259369046,25.040425138141714,27.917007841298386
-2.616056562521781,26.31296682116483,24.690668186458954,27.955178649761
-2.6030364063019027,25.775035870923386,24.694786179919195,26.749387593844105
-2.590016250082026,24.70919953468692,23.65054617740981,25.804924552957175
-2.5769960938621477,24.191280678467322,23.181418573343716,25.46979802161981
-2.56399339093479,23.169109178642913,22.004705836601076,24.71695509005005
-2.550973234714912,21.925052934068038,20.230635150931757,23.855073591519254
-2.537953078495034,19.62560381463237,17.340562025443614,22.010414142903898
-2.524950375567676,18.795143915516846,16.08768647007081,21.664626618937053
-2.5119302193477986,19.033340002304623,16.619270575685956,21.86384513475552
-2.498910063127922,20.674979640883123,19.006862749213656,22.596724867973705
-2.485889906908044,22.17193906229924,21.011566086660675,23.508666186934363
-2.4728872039806857,23.275926254356886,22.75035571149118,23.924798904475878
-2.459867047760808,23.929223970767683,23.098738455557125,24.825595163667426
-2.4468468915409303,24.85141558440608,23.87549588115192,25.97660324732109
-2.433844188613572,25.507728763542165,24.454149589484278,26.625501610473908
-2.420824032393695,26.335942969972788,25.62030470139095,27.24919525091033
-2.407803876173817,26.740735580765005,26.107193782031533,27.42110677024778
-2.39478371995394,27.29433676117317,26.673148413216097,28.126085303155133
-2.3817810170265816,27.86000039435685,27.094064031015847,28.823247766057605
-2.368760860806704,28.285372212302473,27.307475180728645,29.402916246127536
-2.355740704586826,28.506825640509362,27.285395539085215,29.439459740356806
