pan,re00,im00,re01,im01,re02,im02,re03,im03,re04,im04,re05,im05,re06,im06,re07,im07,re08,im08,re09,im09,re10,im10,re11,im11,re12,im12,re13,im13,re14,im14,re15,im15,re16,im16,re17,im17,re18,im18,re19,im19,re20,im20,re21,im21,re22,im22,re23,im23,re24,im24,re25,im25,re26,im26,re27,im27,re28,im28,re29,im29,re30,im30,re31,im31
-89.48600000000002,419.43545771046615,-208.72517282131247,261.06034197638456,-991.7712556100291,-357.41882066758865,118.97096866033999,,,,,264.0533807240588,256.06807494938977,265.55669101203614,52.02625891486901,-221.8857038463338,-72.91762499476214,48.79352168346243,196.6437337105128,-12.420613386173825,-169.99778156188682,-87.38910832872723,171.54283501532683,-53.03138854872275,-154.98538298376496,382.63954789998877,-92.19498870773658,-110.48305100865616,161.72388059781522,-549.9393146638758,36.29453500013125,-296.6537621152535,-133.12341028020148,1096.1757037153898,0.0,493.83260959701323,-164.22247760121044,-335.3428452117065,-238.85439740234781,21.664264424372917,-107.45543904851982,-148.3967809879795,-265.0233377650935,44.73439476818674,-116.35201687427912,-174.83944402797997,-75.72445397457861,-256.20166218265024,74.84607785480394,41.38702655337061,-210.77358682765706,151.0490509741124,-85.47332376159473,191.01950397480252,182.6478005475407,-606.0455436284652,-173.18900758590635,-349.8585374960814,-38.39265530170018,-119.96480809116153,-191.23611987109473,19.473892426297297,169.1289838227283,-65.5389501017617,326.5736011088789
-89.486,827.1088156290205,-566.7212636779406,866.3417285453723,-2149.1496339603414,-782.4747920212974,166.28318139704032,-152.24424842093967,-284.0938367248129,,,465.03148479853576,447.1638904416078,534.9315674374095,87.54936188881528,-499.0065998102476,-57.796896968763086,10.121704347835907,481.5178166720363,-72.2325102007263,-441.51626756951885,-395.7328719356547,166.9849570048567,-225.77530198247086,-280.8645027349228,581.144354986539,-9.66628097571163,-390.0603683727384,2.81509814967822,-1260.5275956640364,-21.3681721557674,-570.9105783450178,-345.1964881518656,2406.58123126788,0.0,1031.1559091974111,-406.1762136221699,-780.6886329241014,-512.3821173510901,-63.66776288328687,-321.9626550542959,-240.37399681737512,-602.4047951493493,20.538192289544725,-368.8837820085344,-608.1705688964914,-259.4402031015783,-771.3388907132743,290.9541204814919,493.9591153463949,-241.3368852538778,601.2112692196549,-148.12417778750716,537.6916261279417,547.009992764703,-1079.8224025690427,-526.1575075324225,-1012.4088687657837,-382.46572675084246,225.8668591650947,-547.8038896151511,-147.41858428510196,487.75033634988694,-274.2479618114455,627.7783457403316
-88.73999999999994,1169.478173211299,231.4239568003893,2133.4972446073984,-1364.4593098360283,-888.5614160333201,-501.5470755464711,321.08071762854183,-130.68028539936824,9.989607620966536,-73.79855371684052,84.84648728414788,770.0940654944275,398.4711892136571,530.1053236015429,-313.71335702060145,-505.51025170872003,-245.12044922096436,330.00065035856835,311.2172448717256,-318.4109060761716,-349.1061118873735,-5.345096148558383,96.3515427573935,-421.2466903630848,711.6902592349871,274.2430247202405,-341.14380829945264,-68.80472608398696,-1150.48137328172,-946.8520659523823,-301.73878933966404,-734.9220633331968,2296.0105237508155,1726.1644995951874,1279.5854848807664,523.5629785358003,-426.82522454406063,-1153.7958520142943,407.40053287146,-226.2888237758774,425.60768904385174,-1017.2412168510093,379.9041205735668,-147.99631515333039,-309.0001208724354,-611.4188088537309,-822.8929285455717,-489.886852761341,447.99754197128186,133.89537194018746,497.8295287665362,275.72556974002515,-106.48395901129794,753.0720883322481,-806.1120242453313,-1307.9761082384402,-674.2994668051648,-1004.4651698194976,372.5419600615951,-190.31986328950444,-342.5161434117661,217.6708168995344,-697.6694923174048,425.2337191935097
-87.99400000000001,755.0347607632016,-393.1374655917209,735.0811366307682,-1990.3928340129523,-779.0688133341729,108.85530639034678,4.468292249288268,-197.41566228859392,,,409.08198510430003,458.6046186492389,407.60918862649373,167.29391885656815,-453.46495357602646,-184.00616093398148,41.11724253225437,323.21422397924425,52.8230275681733,-388.7908672080288,-235.389174562316,291.66039793600737,-108.64498656978233,-328.4931022923161,655.9947795504668,-136.48722497256568,-317.7052372004383,145.3855883149299,-1133.8938182492134,-66.97141989340162,-563.0643759819882,-353.16818432111074,2201.0129344171255,0.0,1012.1442857933594,-232.75329342893627,-758.7535469372409,-560.3956553257649,36.003398252586095,-274.65538810877365,-285.0313566263914,-710.9352836216003,161.3246300594551,-200.76073824321122,-446.2469479107534,-273.0874627514693,-634.3090799701095,32.59582832090238,330.56926030635276,-287.74780938660615,421.93290710577344,-131.6636643320429,321.87800923956536,472.6690330505951,-1157.940424760288,-557.7421527038487,-759.9338947750873,-300.74218310522525,-21.862545379128406,-405.1263551926002,-83.72373150359957,368.33667272340153,-277.159368866195,655.9063093795203
-87.24899999999995,759.450857839741,772.5993060110206,2843.91965937594,0.0,-476.5243525961322,-959.9243604223435,239.381606773923,11.471149878814629,165.43116420881475,12.825831781932067,-349.85569891791374,677.3943329337245,-124.6318920444586,541.4931321222728,36.2442741185605,-642.1171225190873,-372.1835972299984,139.948458512241,564.1657387343148,12.78136268410202,-438.4300690901697,-162.41381030956785,393.4693235973149,-221.32620290293028,574.2542384466849,715.9698862088429,-345.76592939773474,-346.74537302807653,-492.3019371688597,-1329.8098691646612,157.49406214890203,-878.1389964252655,922.497386548458,2543.485675564666,698.6562205674877,1186.3092643325351,177.72540224118688,-1317.5473029179348,361.6771521901884,65.88370478135916,882.8749460060508,-657.3078336781774,265.2761824275872,213.53957972659907,33.290421611597694,-756.3495658961815,-360.7916679377038,-756.9489419567027,459.81892266728795,301.8389585248741,358.33095920602756,385.08764988616247,-473.56973529875324,577.1875735730232,12.06138399987351,-1654.7249825496083,-79.12684946618505,-1107.11859683069,470.24134093893144,-199.34532967727822,-543.3486889247595,6.146189392418485,-1031.326978457489,-167.15336529221688
-86.503,416.45449781291825,-128.54735413900787,182.14823045187808,-873.4147559172746,-390.5282420462889,11.833132575959986,46.85723722131191,-93.37629134132928,46.4436262202438,90.69071253189716,177.14859778987977,196.15093921540299,170.26650964436865,155.2362552916636,-175.0219321841611,-139.93813760871413,22.725662091112127,115.0750631284788,53.6271271425303,-177.98260895908248,-36.17300255030949,142.9241391421436,-31.712467822270625,-154.48699192949897,301.0639944468821,-146.43307644389742,-151.23368971682905,87.18848147363471,-536.8416907932558,-15.112736700558285,-240.12237038370273,-162.32386648353497,906.3593399225782,0.0,518.7576367038138,-64.2886595424128,-440.9267383223001,-307.3452279862722,60.928271740390684,-140.280173307231,-181.90018699705146,-398.95859682041,137.16227456566884,-24.64275709607442,-209.06811663628312,-119.31692476674249,-252.70126413485926,-53.29254154684913,78.48976425873747,-119.89502424152951,115.89969307440538,-91.28015439305003,85.00635809093667,180.1642295223913,-579.3714949194107,-299.1901170042361,-282.4323855608314,-92.71069574782545,-104.14449815831387,-142.0328115080514,-27.862944319005084,160.675523732394,-184.29488437224882,407.34012723428776
-86.50299999999999,411.42575198204435,334.7599251456502,1745.582688187235,0.0,-301.1378155566185,-487.3719342266914,,,,,-191.46052513863063,363.9711363448199,-38.62694049721818,308.90500459459855,-22.55543303582192,-401.41945953916144,-232.56402162835224,32.452025201247466,331.2951930163418,1.696450514610711,-269.0095662955039,-127.4924227142258,213.96374752254349,-152.3693497288522,286.2787835815866,309.225998809154,-147.41335183240864,-236.1015625512493,-283.05830746958486,-703.0374379666592,117.01147526632263,-491.14874182486534,618.2703219521159,1397.408929610313,357.33569154908895,635.8832768839923,69.70406693973491,-745.6949129404004,186.38626740840343,-105.18624600876663,376.7717955250412,-454.15546532837817,223.276983598542,43.46587941799582,20.641071883959405,-429.3079650278447,-246.45686019094785,-455.08340645706824,247.23045052315146,305.3370925557675,247.11790854887522,257.7464669900348,-310.7780916587054,322.6045057525681,38.44032025302239,-883.2373762666563,-3.137487455612763,-759.753217689584,315.5492035356717,-21.238605439266497,-352.11399962037757,-65.53416680968472,-497.72991954976436,-79.8294703095392
-85.75700000000005,619.3527526267653,-12.411551305999097,1248.77320306052,-859.8448034201822,-565.4607139621368,-290.86636428656783,-36.67251911351223,-225.22668417353268,113.7002605454289,-82.37341633108224,77.43424934726183,334.6498128524497,93.19719712921794,298.95170898051526,-188.74812728464323,-387.6086907081905,-107.54336423647595,114.64393004191801,248.78165868763915,-186.69336918200094,-172.49454503255524,60.36552847304287,105.28466845955522,-237.32783232176013,528.9744823341359,-38.14620961394121,-265.1400246282563,-30.017226172657686,-613.2476899873391,-425.73885873674226,-226.99192192288825,-489.0398173999739,1248.635425587458,705.1876437632527,752.8737632651047,278.8685374573081,-360.94626477305974,-731.5394147312031,154.21857959640292,-144.36695278906694,-59.018632921997494,-532.6546789083491,226.45794305118076,63.071424605710874,-121.64337441938684,-377.32941993559143,-324.5397743511177,-351.58934163259903,186.16539018774392,61.24059963789465,160.22357942766138,32.45272735682502,-122.71648841860315,337.97294992421496,-519.5422477394269,-882.5949146527096,-207.91319076142292,-513.5424245552084,26.986619279703973,-91.42878226684752,-242.25861895655075,178.94881748290382,-429.5298500224331,361.1323593972256
-85.01099999999998,1241.5436191734811,-154.98657406739642,1458.4293097229456,-2525.3234039974536,-1239.1445531325828,-420.8281501166893,208.03347832315808,-202.82252053888456,240.10335509975803,88.58478218836576,231.17026208162372,532.8911841525263,321.54290291370006,579.0102972076687,-418.3247620253411,-738.8318247827638,-78.04760753216468,227.95704403964479,463.98380049536274,-450.87069609754616,-307.94832758946234,266.00868378645583,122.40099397986988,-532.4390355977831,1086.929075006167,-355.32765644512614,-527.3267763462044,81.36973027701492,-1284.8795230818384,-705.2034351453215,-676.6164608099633,-817.4967433842123,3184.641737588819,734.6692841772308,1697.1916865524656,389.74275795544395,-1147.8513862061486,-1334.2934576108128,422.9815107616911,-358.08675442285846,-115.48705048886211,-1059.5828295034862,517.1288644542611,145.55229771671725,-426.5436218375895,-716.2168770691933,-666.7195465954586,-630.1449140070956,359.4664920715617,-68.6257442197331,369.8558957927991,67.88313062039975,-116.61858030284557,582.814476788416,-1222.3480348490284,-1425.3432264437215,-527.7779007693463,-850.770189026942,-90.9118393308232,-226.52715370657575,-253.27859903062628,485.3614980019262,-977.6268995805049,919.0388494523933
-84.26600000000003,754.1694330593409,70.68758924046696,975.6945341605044,-1089.2724921603046,-655.2999787040427,-312.5674243590114,117.59292457995747,-275.956176810353,162.794394266985,212.29292635078076,84.98766822097687,310.65580346999093,99.27901741735509,323.98741566417925,-181.68511212355457,-501.2310188447508,-15.04234436224839,48.14207943476258,281.50211027130115,-174.41924905094493,-139.79128718782883,129.8125867386616,87.11475326379822,-243.38604713040596,540.4869518298264,-76.48231861450219,-339.1311687111456,-94.61888627887876,-621.1006403405079,-338.8141521148844,-205.93068555262403,-472.6460855775764,1381.0204113680993,659.0191143653875,846.9133810639406,360.37135167795617,-527.9182018450533,-794.4026260607283,177.16697208961514,-280.7187366058694,-9.59162893528358,-740.0170519670568,286.0021246349994,85.46155487453746,-199.4287243804464,-455.85486598967395,-390.19091197725623,-400.9435631316737,221.5337715677096,79.04717795390654,170.19602273239832,0.009560606873407096,-200.81290507816402,327.8023952083227,-556.2033175708528,-959.7584925993467,-296.60658552238414,-512.9910838691771,11.770160005362754,-141.27940208588703,-215.98149453137734,173.7963791618314,-595.5466380506882,477.1608878720307
-83.52,706.4452082484719,125.35271632766171,1469.5632578784177,-893.8987601454315,-600.3452134530363,-485.5434359694489,28.268710834368182,-276.50225147152537,74.49045196031406,34.054930104282434,52.13482444883826,330.10329213572396,-10.110107187149879,353.1470434367726,-104.03695902908434,-545.5092468199902,17.311704141567482,233.6022661025317,387.10419787730507,-109.8712101830926,-190.7484218702098,52.92801349443883,182.11084914946366,-261.63628759550255,594.3595845198674,-25.296444356450934,-376.0579234155801,-141.75783125065723,-580.2515289545845,-579.5867937350164,-137.4538469279822,-623.0955486603684,1435.3276029512463,938.9339493861203,831.9218815624444,591.5445679312973,-545.2795019440196,-957.0826808203175,215.95160766155968,-258.9306502318949,74.67002666710172,-911.7151245706804,276.2617916334188,159.00933563805265,-132.99046970609157,-553.1540209577265,-307.734549043519,-549.2147661518867,237.75938941424727,202.87094069610953,221.70666261363482,307.7258442909011,-286.75018426406814,345.66447737674594,-482.893705468678,-1097.5826326866895,-143.68751691600812,-635.4567027389257,59.52662511326163,-96.85305480551607,-340.8579527465507,109.93388835394326,-677.9448956721537,397.05751199073615
-82.77399999999993,582.9211445952853,81.87935495662893,1068.2720080491965,-876.6267279371012,-549.25066393442,-428.3446474456627,16.841751512684837,-231.9117996155144,-12.867074082815435,84.92407926832165,26.728379684717495,226.31372614581858,-31.23356540331236,338.96958262980775,-82.63553298305561,-456.43150043287915,-67.2867744151705,45.487880563875024,310.0712107333063,-95.74673037110688,-141.14086606549117,77.41731232086718,101.16958535229834,-212.237089424976,478.8254248035357,-105.4593939519284,-277.45512794533647,-140.85183339334213,-483.35444925474917,-463.9397902728897,-150.5708952561522,-467.4681193723868,1222.2075301810357,699.04770867764,701.8294548913987,549.4634917791304,-394.06283646071,-794.7496230314982,142.18051332577357,-254.85165110852327,-79.93171074695096,-757.4037307104713,203.3579818446504,155.73696974643818,-111.10577525783098,-509.6793049861037,-244.99596538126747,-474.8475701723935,178.3290879874461,152.61675666645021,136.5173042966679,105.29036240134177,-223.3643272708063,209.0498998254875,-327.47553939182023,-839.6492133071715,-101.79393304950183,-534.9460875479613,24.19066883167325,-87.26581534504308,-243.41223155839575,129.18738707000549,-589.6354356115273,228.66845736888283
-82.029,917.332969496816,238.20316576094893,1814.8390031766862,-1175.3883192566393,-674.993591897017,-840.953286720079,-19.274707853977475,-346.5776922859991,-29.694223869396794,229.9068388871592,1.4694547003527703,389.0621766294363,-114.18153840140809,459.6055511261663,31.320255629249857,-812.6607057397987,4.8232466621714,24.960473046658013,551.9318387560857,-31.524488331825836,-261.56326848629504,84.17062729356277,233.77701862703822,-236.67664226433817,759.9797796530249,-54.879175451353774,-457.5281663982437,-350.46545519458255,-508.236072311085,-838.6965095521921,-7.020763175784509,-769.5716297225315,1895.1933076767252,1259.1689912604857,935.1476389789802,1024.042876114127,-641.3684335516078,-1383.2548447763045,310.370308352562,-312.03592814569777,-25.234206013397568,-1280.4185879646755,324.44229712085365,302.93910723859875,-206.8730015952719,-862.1533793008532,-283.71677776908786,-818.1643631922998,208.75511443138728,412.6609591544919,224.62307613673704,296.6775290602625,-560.2017671108109,261.18884060571014,-255.02201412785422,-1594.5678855244214,-174.808792008899,-938.8291482798476,70.18380223966119,-130.56266798956804,-525.4762075123152,146.87569519697126,-1190.1481411415298,362.4618772755
-81.28299999999994,664.058301917473,111.07214772810835,1277.7651487566811,-934.252327004646,-602.1717514519416,-578.0823786484509,-32.31653236428218,-306.23173666707953,40.10685302738921,217.1272169348843,37.55263038764234,235.43965207095133,-86.19094739617816,291.45144954495555,28.923257125017486,-627.3855142461009,55.527497015611836,-78.18540574458581,399.09916631312615,-8.66373283364993,-168.75004202332886,91.68897287721833,140.33016912539674,-202.5982315515096,522.5669014808906,-109.3966717442012,-387.19401628769344,-183.72379415839967,-486.05273867530684,-532.6637613988437,-75.29249460455466,-535.8396780770904,1252.4853145592742,826.6188610089395,796.214347637177,736.1579197344332,-581.8881723979362,-948.6442495319316,139.57646389630915,-306.5069426799049,-141.8638251228991,-901.6962979049397,208.03284978947195,202.95273097504707,-119.25613856198851,-578.7709496228742,-182.93346121585665,-559.1212248250283,215.74637585533964,233.47434883305337,114.6365156678821,246.55155323609708,-375.55838389619305,167.38530984376422,-345.57489539479843,-1055.352655172241,-134.71905277406216,-574.1141003030693,7.502576018362333,-99.39835452415298,-274.96654253536013,126.20792382920183,-722.8169442197825,234.5685349610164
-80.53699999999998,986.624426166572,73.27293090249808,1537.044415507061,-1612.2519236258738,-926.2440397355349,-768.9907943781861,-45.867566677946456,-242.8655762611094,55.24836954822342,270.11338171825406,80.75368624971169,266.23083483043706,-144.83697211618136,415.15891637440336,-84.47415100337238,-879.2184374199376,-49.834325354791694,-68.92632919419054,609.9342752987474,-55.231812318893674,-232.00852861974784,134.6984167359978,150.94685661573445,-280.017706775728,686.5901238854098,-281.3417194218448,-603.9638404352314,-279.8641358815764,-685.6096670241647,-691.670602659368,-130.86319497549184,-762.1667536139837,2303.840929872012,961.4920189119646,1229.5636946981729,883.7124917309588,-889.4037799543092,-1245.1616573550805,168.51070432774236,-442.6291462278727,-242.7912999360683,-1105.1107759255322,338.9395076040766,371.54371483992327,-232.80947820898263,-796.591355172184,-276.7176789682942,-821.062632049134,269.45329893894166,272.508186163202,91.39319174395744,94.41362280974641,-507.1794456780897,256.12067514329294,-554.4652833706689,-1459.3023823535707,-181.25271631404576,-795.1962363159549,-53.523326932162945,-119.89694832743984,-410.7630561281594,245.11790086678602,-1168.6673837924527,409.41193759637383
-79.791,663.3966058701485,261.41550660661386,1490.2780610532016,-818.3731092811025,-477.37459380459904,-716.1467360540773,9.159011126219111,-132.72413431445796,-50.986252327406774,216.97735922844282,-49.00677699327257,193.5355064334787,-224.63822371854408,295.3673372262833,196.58076936707312,-627.7780929037498,-54.25629119922822,-161.99685554619285,433.64525334865596,129.71306814357104,-197.31594531066455,22.24109907174737,179.99628846952558,-117.71421817800174,478.9386218933531,8.19525521612556,-375.49911985008697,-391.3111558590764,-252.2589139752557,-656.2163599916656,115.307552360633,-587.9781494828748,1476.8332035178837,1039.8859375721765,637.4641021966116,868.6060924221495,-509.94507442722005,-1019.4266463045474,250.0381910320032,-267.01393689365244,-9.781701129493939,-1041.3059890496313,160.8033167292301,294.6334632036713,23.765467731959944,-632.2845912801342,-7.279096910603329,-661.839339347661,103.12678154963251,382.70297308395766,199.60079791732173,275.8377524690082,-408.7861292958652,-29.339095255136215,82.03347292895052,-1067.789847126107,41.67835875022058,-680.2066289911428,47.52185620988827,-94.25274336699695,-399.69839057571653,-19.983355648768168,-839.4915728781557,73.16353883268681
-79.046,667.5117123589923,-222.74988883606522,694.7035540615987,-1680.5097587967523,-803.9814268671191,-387.68173886009964,,,149.12580554939262,233.0513465590855,152.15622422230186,252.30635019411412,10.882695665746294,312.1307524419669,-318.8787765801777,-676.7413597040601,,,485.45420520802054,-52.095841920562705,-173.3191599406537,193.45448618598155,69.21298352043813,-243.74323759562043,357.5417443395208,-333.74419468527395,-523.0052259066052,-237.933333157026,-547.0528907043741,-372.4211406356135,-180.36503578658605,-583.0406425212807,1846.5329361764755,0.0,1039.5153622485918,349.0948994404208,-1043.5843109094856,-475.2054324130889,-108.1691253206666,-306.23711756365145,-599.9408640021048,-703.4428048809551,246.79904846605285,185.74172012083085,-434.98370986220374,-564.4271167293381,-402.3499216716791,-483.2982775491589,516.72289234245,285.9583463148646,244.53925213355961,-33.54336919672835,-398.1481914765066,320.7196747563063,-493.32914019254923,-1082.009947903328,-445.55776539765685,-638.1028685366252,-38.96153794643407,-249.4581098899991,-530.9243603338448,340.9991430302788,-882.8253550951638,347.7092117761844
-79.04599999999999,754.8996186490515,-201.00479128918835,311.2132088175769,-1925.3386197380537,-909.8547281206447,-439.66718091534244,-63.2443302596816,-311.6760430992686,136.39891526382291,256.6705660999491,173.92111514018006,102.1580274212689,-199.69871171551122,389.1131268381386,-213.2015976762257,-769.558140940947,-73.42948302565709,-155.8669676952755,466.65433752241177,-241.0054101143777,-89.77541941678176,225.81113701617005,37.328828362165495,-249.40465900384297,384.5340632602996,-342.74074097073293,-680.1962283288844,-181.014511287133,-658.6773117757314,-463.6376637757335,-356.8343109441861,-700.4808445737939,2077.1388443168107,0.0,1175.482478075245,400.78904341349806,-934.9234119754371,-585.5575869215204,-73.29958398520617,-444.29260294430253,-646.7233995801654,-984.862499992236,319.81682559866096,281.2964203397837,-335.3336561391004,-521.0531725970908,-259.41135549739386,-559.539432086936,296.2977272120604,25.392267872639238,-132.2985640296357,-113.93109043953682,-295.5223568935706,250.06926360335692,-664.3696948620192,-1095.2154640914503,-328.5488745163366,-405.8336471169807,-225.52905857879756,-48.85382181065935,-255.8804788646388,359.8516349919486,-810.895887787498,578.2564916788828
-78.30000000000001,647.2457590383469,695.729785520657,2983.457783852385,0.0,178.68271402943435,-1321.096491433193,375.31001250660063,-224.6862062798547,-313.7816430618257,267.1784332465086,-9.604016324531424,258.26843817573456,-449.7634336592236,31.520632422800215,904.1244172815844,-421.65155299593334,65.21579752806895,-18.247202582525517,381.5914243635798,528.7756675127814,-228.6565537400675,-4.834248551026718,274.05235321810204,-6.430532459889661,620.544604632344,382.12619653936076,-304.61416889098376,-933.5708275113162,342.46539088204526,-945.8257074406349,708.1680078300409,-647.9703086409385,519.030706500416,2876.935338354708,-77.97326900233966,1604.1683226959785,325.5139653747108,-1451.7835580695753,529.2410387044315,-188.67302474813567,688.4479389356051,-1301.8201559564209,-266.51865291170725,488.39390601022745,532.9071435474534,-694.052957788287,710.1070754327246,-553.2284660237591,60.92721330633996,292.90897607701413,60.07164493121342,-12.392716058626199,-380.71300015691565,-478.2232589460715,1215.9775251956546,-1078.4753469582142,426.4545714467277,-656.3585835875222,-77.06976933661556,-257.7385937625455,-491.9855689921697,-99.55474099295438,-971.1141278237053,-840.8770533369891
-78.3,647.3462511473342,-230.6686029122914,936.0428050158737,-1901.5445637370206,-851.5643611154659,-493.260732887389,,,140.42307958422734,257.0128755864614,187.0325392649445,200.32777799227324,-139.45928492854728,363.9508101066154,-336.7113518169693,-763.3620635333359,,,587.4669216544268,3.4594155062915672,-176.42872038868092,200.02295835731647,92.28735519955296,-254.71410845368163,386.2919904529651,-326.1524535445653,-615.8040243160075,-352.98237574095526,-538.3330397221306,-436.1302643602478,-175.95251843928764,-717.9836256393371,2117.8610417662803,0.0,1125.6567710266281,444.30163967412716,-1154.0165317897308,-568.4910621751732,-155.29612656196454,-297.261149199737,-763.5781532968062,-861.7296854161233,263.5093432483473,236.9187367599208,-459.6780330741598,-724.2440768245178,-410.9685472381478,-640.1958475700454,567.1382409023672,348.1054031480631,241.84299625630496,-44.52786322788035,-433.0330594387824,257.5614545789758,-528.211963776539,-1231.8340171507855,-437.67904895358174,-772.8480701593245,-76.25601341128562,-242.5280638749153,-603.5752964700406,405.951131928918,-1064.5786063390112,460.56455793543495
-77.55400000000004,503.2938120499073,613.7933926905729,2402.8157104896613,0.0,146.94796676193377,-1165.3108477924793,254.71599741105692,-74.7905831640531,-307.3992847403978,207.31800896594007,-64.12227785128738,245.84138990713117,-407.1812758476914,-17.084171558183613,852.5331430708661,-392.0422212017692,133.62914178257688,-160.2888429725605,281.669712785731,563.8263899016862,-218.30496138500766,-109.94895664808804,254.91451571608104,14.723564206300143,466.9794929098296,259.53212479005174,-86.26063238975712,-908.2008097596675,270.4653576190792,-783.881403674836,695.1821638172487,-438.5821499303962,727.3314303988573,2052.827533322178,-62.20619617583049,1395.1791618682282,103.58614262894918,-1435.18373040393,300.8853307460005,-208.69968684931848,495.88893651062904,-1059.330756416297,-218.59496374562985,396.12723457712934,417.8428193675377,-784.2594487065867,560.9580893399963,-559.4259227255246,47.14397340878672,449.53788957761356,116.46154502462812,80.75506231283853,-330.99323192786727,-413.78452407106647,1046.0148815578893,-920.7528899762812,435.1327678683923,-724.9251741781197,41.322373137637655,-224.37737339838765,-503.51241727593253,-203.37906973477732,-813.6728436537944,-788.6981227089659
-76.80900000000001,470.038482909421,616.6547131710389,2160.566719499244,0.0,254.14267532380796,-1182.9658365360576,262.7977381798952,-226.29314527258026,-337.5830397462338,188.56557085774844,86.1567972007012,212.9681446785507,-387.711986838194,-200.19238425165972,829.7945420517341,-108.30135648909547,,,201.3567164761997,584.275273502482,-191.92011922328558,-92.64111592649573,229.67241852627748,60.12767190555512,403.2992004818291,226.75491066945835,-76.28618315082903,-893.919893170418,347.43419399478154,-782.5906171852466,677.3075159569273,-405.0530038517493,472.7982201123956,2025.1251997983707,-127.89244399492452,1359.602151330048,100.16678610901366,-1372.9034002916278,438.0036696622437,-103.92828979278823,615.7134091764223,-807.0219309413914,-332.84429207434425,363.7593988062338,308.4486062346317,-544.8018358318077,661.9162020182746,-397.0233553388187,56.289354395943455,280.6629644584137,,,-206.3671337557061,-445.90696064394893,1071.1084817447024,-677.0802604713083,324.68152243572405,-528.3211953159357,-41.31693796114984,-235.41840819723794,-406.11045491808994,-133.0534562988755,-648.6799583576388,-825.3441968284297
-76.809,338.2257154831776,439.84704205513606,2081.688487621123,0.0,94.19572487163934,-887.9795774592607,,,-274.6516689134242,197.28271783461966,-173.34714257745648,169.54195862319983,-346.787815896137,73.28269775040553,674.6512246894047,-307.11795562465466,,,177.81773681107805,464.2603633014901,-198.86927750617465,-72.33614853901952,,,351.38861830307286,235.31682881759141,23.38951793216496,-787.7790100126323,247.81662604165044,-499.0374779881442,610.9501741392066,-261.4732199076852,658.9229799234863,1553.8820961170902,-52.72844575342915,1031.8108771236605,-57.861689774791834,-1164.2870735209804,180.97745331149324,-164.4370466360212,84.16641649757842,-1104.5815066036257,-164.00115564360448,281.48498184298404,293.9036990559424,-785.5173103900655,413.21482146792556,-535.3778171116827,-30.728075168138194,503.853968525649,155.52525557120467,156.89254106067935,-272.12044440043144,-401.8217071699053,902.9912689904726,-443.7196867862137,383.94202086412287,-757.5239063608154,164.10038653837367,-179.1051318166299,-445.55113911193115,-283.8259239148329,-573.7667306964325,-622.0444760241274
-76.06300000000006,632.3093466690162,869.3571868110154,3295.4641591896234,0.0,339.6044914188915,-1774.7594746965885,482.9111166772193,-255.15333739164583,-547.6325574042054,310.29229868929235,46.72979070201441,320.84145204949243,-567.4923680399514,-238.93941992422907,1342.5498851087827,-199.48663571856463,202.49518406911693,-324.2664663753463,259.5382113759676,878.9224485459108,-179.07244926913583,-143.95136023631906,310.9715829341538,116.13835171251289,554.6393899528789,365.690360347388,67.26802826714379,-1347.7027231500458,548.9229840504951,-1051.743592668382,968.8908753129963,-456.05135932075666,798.8042836456005,2902.006195470526,-197.32494699849954,1980.9750179530556,66.28675869275156,-1944.7776885188453,613.8947171927077,-375.6571742399616,815.1095076511918,-1554.4702172333318,-493.63299665227817,499.16911306546103,559.3087594803629,-841.4405189386628,874.4752587454086,-579.6281614553521,60.98178474333307,481.12151563234283,160.64640019921129,190.85343609315478,-353.7831039145233,-722.3654750297674,1685.2947166919603,-597.9561627986448,565.5514934898147,-847.2966277925923,-62.25031532209054,-347.4824030013606,-625.596285639832,-386.19937996726736,-746.3410560151979,-1397.5583959360615
-75.317,535.0007541590711,658.5854965813977,2999.5820945125142,0.0,354.8232856398987,-1455.4070255118168,292.8380922749524,-50.05672783601028,-510.6091202397703,179.9327285234354,26.407339696476768,278.66468343771027,-506.88845356059915,-274.00001151919605,1104.0871140461209,-255.41993278061926,-40.31255578666696,-160.53093437548515,36.95491663159744,838.1490904950517,6.390180148247573,-53.719727690006096,198.73337260247763,72.20442712199882,459.47092984102096,226.7176865003242,241.96966481349628,-1203.6451938581158,506.412638594296,-781.9334925423518,941.308506652136,-236.72744831926465,763.7175617857242,2418.6249080178886,-294.7868865456269,1598.6182141760244,-70.93704504272543,-1666.5272691807368,445.10732873300367,-202.54829422997835,476.26755940188457,-1188.5357315051115,-440.84768336313533,385.37442917646945,480.38210800003367,-848.7968697987257,830.9352280956191,-497.350710068744,-53.115349325143015,539.0177660901564,357.923271590036,284.4188527592107,-195.52104938797356,-698.1231454311812,1500.013482270199,-467.26740605778406,637.7751254404834,-798.2678206389892,28.918197049953434,-270.0666943004801,-594.981575024717,-352.40181102622125,-685.1919605618442,-1280.2584850520348
